"age","sst","sst_sd","sst_upr","sst_lwr","cell_lon","cell_lat","dist_km"
6300,11.4789752960205,0.079854428768158,11.6386841535568,11.3192664384842,357.170593261719,60.5937194824219,72.982811110187
6500,11.6259279251099,0.0628523752093315,11.7516326755285,11.5002231746912,357.170593261719,60.5937194824219,72.982811110187
6700,11.5978603363037,0.0712244436144829,11.7403092235327,11.4554114490747,357.170593261719,60.5937194824219,72.982811110187
6900,11.4308462142944,0.0414064601063728,11.5136591345072,11.3480332940817,357.170593261719,60.5937194824219,72.982811110187
7100,11.5592517852783,0.0788318142294884,11.7169154137373,11.4015881568193,357.170593261719,60.5937194824219,72.982811110187
7300,11.3031940460205,0.106587089598179,11.5163682252169,11.0900198668242,357.170593261719,60.5937194824219,72.982811110187
7500,11.4787912368774,0.0732599273324013,11.6253110915422,11.3322713822126,357.170593261719,60.5937194824219,72.982811110187
7700,11.3882293701172,0.0567456781864166,11.50172072649,11.2747380137444,357.170593261719,60.5937194824219,72.982811110187
7900,11.5643033981323,0.0735739022493362,11.711451202631,11.4171555936337,357.170593261719,60.5937194824219,72.982811110187
8100,11.6014890670776,0.0994012728333473,11.8002916127443,11.4026865214109,357.170593261719,60.5937194824219,72.982811110187
8300,11.7127714157104,0.112697049975395,11.9381655156612,11.4873773157597,357.170593261719,60.5937194824219,72.982811110187
8500,11.7322406768799,0.12111147493124,11.9744636267424,11.4900177270174,357.170593261719,60.5937194824219,72.982811110187
8700,11.4643955230713,0.0843135416507721,11.6330226063728,11.2957684397697,357.170593261719,60.5937194824219,72.982811110187
8900,11.3914957046509,0.104212813079357,11.5999213308096,11.1830700784922,357.170593261719,60.5937194824219,72.982811110187
9100,11.5970363616943,0.0704282224178314,11.73789280653,11.4561799168587,357.170593261719,60.5937194824219,72.982811110187
9300,11.2054529190063,0.160632818937302,11.526718556881,10.8841872811317,357.170593261719,60.5937194824219,72.982811110187
9500,10.7232189178467,0.0738783478736877,10.8709756135941,10.5754622220993,357.170593261719,60.5937194824219,72.982811110187
9700,10.7385454177856,0.0845590084791183,10.9076634347439,10.5694274008274,357.170593261719,60.5937194824219,72.982811110187
9900,10.7700033187866,0.104499600827694,10.979002520442,10.5610041171312,357.170593261719,60.5937194824219,72.982811110187
10100,10.603422164917,0.103636555373669,10.8106952756643,10.3961490541697,357.170593261719,60.5937194824219,72.982811110187
10300,10.6336536407471,0.0852909907698631,10.8042356222868,10.4630716592073,357.170593261719,60.5937194824219,72.982811110187
10500,10.5240573883057,0.163610175251961,10.8512777388096,10.1968370378017,357.170593261719,60.5937194824219,72.982811110187
10700,10.3970537185669,0.111721821129322,10.6204973608255,10.1736100763083,357.170593261719,60.5937194824219,72.982811110187
10900,10.0409135818481,0.127893477678299,10.2967005372047,9.78512662649155,357.170593261719,60.5937194824219,72.982811110187
11100,9.69805431365967,0.110806874930859,9.91966806352139,9.47644056379795,357.170593261719,60.5937194824219,72.982811110187
11300,9.49464511871338,0.0985414311289787,9.69172798097134,9.29756225645542,357.170593261719,60.5937194824219,72.982811110187
11500,9.06356239318848,0.13948692381382,9.34253624081612,8.78458854556084,357.170593261719,60.5937194824219,72.982811110187
11700,8.3543872833252,0.15835902094841,8.67110532522202,8.03766924142838,357.170593261719,60.5937194824219,72.982811110187
11900,7.69538259506226,0.131035104393959,7.95745280385017,7.43331238627434,357.170593261719,60.5937194824219,72.982811110187
12100,7.3115029335022,0.103773355484009,7.51904964447021,7.10395622253418,357.170593261719,60.5937194824219,72.982811110187
12300,6.82430791854858,0.111723482608795,7.04775488376617,6.60086095333099,357.170593261719,60.5937194824219,72.982811110187
