"age","sst","sst_sd","sst_upr","sst_lwr","cell_lon","cell_lat","dist_km"
20300,3.99293780326843,0.170508340001106,4.33395448327065,3.65192112326622,354.73828125,59.3804359436035,135.014460557661
20500,4.01365756988525,0.203750625252724,4.4211588203907,3.60615631937981,354.73828125,59.3804359436035,135.014460557661
20700,4.01335287094116,0.141160383820534,4.29567363858223,3.73103210330009,354.73828125,59.3804359436035,135.014460557661
20900,3.94969129562378,0.125122934579849,4.19993716478348,3.69944542646408,354.73828125,59.3804359436035,135.014460557661
21100,4.06741857528687,0.16780024766922,4.4030190706253,3.73181807994843,354.73828125,59.3804359436035,135.014460557661
21300,4.13693523406982,0.16181717813015,4.46056959033012,3.81330087780952,354.73828125,59.3804359436035,135.014460557661
21500,4.16314029693604,0.206136330962181,4.5754129588604,3.75086763501167,354.73828125,59.3804359436035,135.014460557661
21700,4.28516912460327,0.141625493764877,4.56842011213303,4.00191813707352,354.73828125,59.3804359436035,135.014460557661
21900,4.40212345123291,0.107665956020355,4.61745536327362,4.1867915391922,354.73828125,59.3804359436035,135.014460557661
22100,4.48755598068237,0.131799399852753,4.75115478038788,4.22395718097687,354.73828125,59.3804359436035,135.014460557661
22300,4.49450922012329,0.149088099598885,4.79268541932106,4.19633302092552,354.73828125,59.3804359436035,135.014460557661
22500,4.65765333175659,0.174744009971619,5.00714135169983,4.30816531181335,354.73828125,59.3804359436035,135.014460557661
22700,4.74426364898682,0.26009675860405,5.26445716619492,4.22407013177872,354.73828125,59.3804359436035,135.014460557661
22900,4.8406457901001,0.124682985246181,5.09001176059246,4.59127981960773,354.73828125,59.3804359436035,135.014460557661
23100,4.91649866104126,0.163500681519508,5.24350002408028,4.58949729800224,354.73828125,59.3804359436035,135.014460557661
23300,4.86196231842041,0.175969302654266,5.21390092372894,4.51002371311188,354.73828125,59.3804359436035,135.014460557661
23500,5.027672290802,0.228846773505211,5.48536583781242,4.56997874379158,354.73828125,59.3804359436035,135.014460557661
23700,4.98635911941528,0.137438520789146,5.26123616099358,4.71148207783699,354.73828125,59.3804359436035,135.014460557661
23900,5.31810760498047,0.131637036800385,5.58138167858124,5.0548335313797,354.73828125,59.3804359436035,135.014460557661
